STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00110338,"AURORA, IL US",12/31/2018,,,0,0,0,,37,18,35
USC00110338,"AURORA, IL US",1/1/2019,,,0.64,0,0,,39,30,30
USC00110338,"AURORA, IL US",1/2/2019,,,0,0,0,,30,26,28
USC00110338,"AURORA, IL US",1/3/2019,,,0,0,0,,29,23,23
USC00110338,"AURORA, IL US",1/4/2019,,,0,0,0,,40,23,29
USC00110338,"AURORA, IL US",1/5/2019,,,0,0,0,,47,29,32
USC00110338,"AURORA, IL US",1/6/2019,,,0,0,0,,52,30,33
USC00110338,"AURORA, IL US",1/7/2019,,,0.08,0,0,,48,32,43
USC00110338,"AURORA, IL US",1/8/2019,,,0.36,0,0,,53,32,37
USC00110338,"AURORA, IL US",1/9/2019,,,0,0,0,,45,18,18
USC00110338,"AURORA, IL US",1/10/2019,,,0,0,0,,21,14,14
USC00110338,"AURORA, IL US",1/11/2019,,,0,0,0,,25,14,18
USC00110338,"AURORA, IL US",1/12/2019,,,0,0,0,,29,17,29
USC00110338,"AURORA, IL US",1/13/2019,,,0.19,3,3,,30,27,28
USC00110338,"AURORA, IL US",1/14/2019,,,0,0,3,,32,15,24
USC00110338,"AURORA, IL US",1/15/2019,,,0,0,2,,26,23,25
USC00110338,"AURORA, IL US",1/16/2019,,,0,0,2,,33,25,33
USC00110338,"AURORA, IL US",1/17/2019,,,0,0,2,,36,28,29
USC00110338,"AURORA, IL US",1/18/2019,,,0,0,0,,34,29,29
USC00110338,"AURORA, IL US",1/19/2019,,,0.25,4,4,,30,26,26
USC00110338,"AURORA, IL US",1/20/2019,,,0.1,1,5,,30,5,5
USC00110338,"AURORA, IL US",1/21/2019,,,0,0,4,,14,2,2
USC00110338,"AURORA, IL US",1/22/2019,,,0,0,2,,17,1,17
USC00110338,"AURORA, IL US",1/23/2019,,,0.44,1,3,,34,17,31
USC00110338,"AURORA, IL US",1/24/2019,,,0.02,0.1,3,,31,7,8
USC00110338,"AURORA, IL US",1/25/2019,,,0,0,3,,22,-7,-7
USC00110338,"AURORA, IL US",1/26/2019,,,0.02,2,4,,5,-9,-9
USC00110338,"AURORA, IL US",1/27/2019,,,0.02,2,6,,10,-11,-9
USC00110338,"AURORA, IL US",1/28/2019,,,0.3,5,11,,28,-9,28
USC00110338,"AURORA, IL US",1/29/2019,,,0.1,1,12,,34,-3,-3
USC00110338,"AURORA, IL US",1/30/2019,,,0,0,10,,5,-24,-24
USC00110338,"AURORA, IL US",1/31/2019,,,0,0,10,,-14,-25,-24
USC00110338,"AURORA, IL US",2/1/2019,,,0.07,1.7,12,,6,-24,6
USC00110338,"AURORA, IL US",2/2/2019,,,0,0,12,,20,6,17
USC00110338,"AURORA, IL US",2/3/2019,,,0,0,8,,41,17,39
USC00110338,"AURORA, IL US",2/4/2019,,,0,0,0,,46,39,44
USC00110338,"AURORA, IL US",2/5/2019,,,0,0,0,,49,24,25
USC00110338,"AURORA, IL US",2/6/2019,,,0.15,0,0,,49,24,32
USC00110338,"AURORA, IL US",2/7/2019,,,0.45,0,0,,35,32,35
USC00110338,"AURORA, IL US",2/8/2019,,,0.1,0,0,,42,3,4
USC00110338,"AURORA, IL US",2/9/2019,,,0,0,0,,13,3,5
USC00110338,"AURORA, IL US",2/10/2019,,,0,0,0,,24,3,23
USC00110338,"AURORA, IL US",2/11/2019,,,0.1,0.5,0,,28,23,28
USC00110338,"AURORA, IL US",2/12/2019,,,0.65,0,0,,32,28,32
USC00110338,"AURORA, IL US",2/13/2019,,,0.25,0,0,,32,11,11
USC00110338,"AURORA, IL US",2/14/2019,,,0,0,0,,36,11,35
USC00110338,"AURORA, IL US",2/15/2019,,,0,0,0,,45,9,9
USC00110338,"AURORA, IL US",2/16/2019,,,0,0,0,,19,8,14
USC00110338,"AURORA, IL US",2/17/2019,,,0,0,0,,29,14,24
USC00110338,"AURORA, IL US",2/18/2019,,,0.15,3,3,,28,21,21
USC00110338,"AURORA, IL US",2/19/2019,,,0,0,3,,29,10,10
USC00110338,"AURORA, IL US",2/20/2019,,,0.1,0.5,2,,34,10,28
USC00110338,"AURORA, IL US",2/21/2019,,,0.03,0,1,,35,24,24
USC00110338,"AURORA, IL US",2/22/2019,,,0,0,0,,31,20,20
USC00110338,"AURORA, IL US",2/23/2019,,,0,0,0,,43,20,35
USC00110338,"AURORA, IL US",2/24/2019,,,0.65,0,0,,45,33,33
USC00110338,"AURORA, IL US",2/25/2019,,,0,0,0,,33,6,6
USC00110338,"AURORA, IL US",2/26/2019,,,0,0,0,,19,6,15
USC00110338,"AURORA, IL US",2/27/2019,,,0,0,0,,25,15,25
USC00110338,"AURORA, IL US",2/28/2019,,,0,0,0,,28,12,12
USC00110338,"AURORA, IL US",3/1/2019,,,0,0,0,,26,12,24
USC00110338,"AURORA, IL US",3/2/2019,,,0,0,0,,38,24,27
USC00110338,"AURORA, IL US",3/3/2019,,,0,0,0,,32,18,18
USC00110338,"AURORA, IL US",3/4/2019,,,0,0,0,,20,-4,-3
USC00110338,"AURORA, IL US",3/5/2019,,,0.02,0,0,,13,-4,9
USC00110338,"AURORA, IL US",3/6/2019,,,0,0,0,,21,7,8
USC00110338,"AURORA, IL US",3/7/2019,,,0,0,0,,31,8,17
USC00110338,"AURORA, IL US",3/8/2019,,,0.01,0,0,,28,17,25
USC00110338,"AURORA, IL US",3/9/2019,,,0,0,0,,41,25,31
USC00110338,"AURORA, IL US",3/10/2019,,,0.7,0,0,,42,31,36
USC00110338,"AURORA, IL US",3/11/2019,,,0,0,0,,38,27,28
USC00110338,"AURORA, IL US",3/12/2019,,,0,0,0,,40,23,23
USC00110338,"AURORA, IL US",3/13/2019,,,0.3,0,0,,48,22,37
USC00110338,"AURORA, IL US",3/14/2019,,,0.2,0,0,,58,37,55
USC00110338,"AURORA, IL US",3/15/2019,,,0.18,0,0,,64,36,36
USC00110338,"AURORA, IL US",3/16/2019,,,0,0,0,,41,28,28
USC00110338,"AURORA, IL US",3/17/2019,,,0,0,0,,40,26,31
USC00110338,"AURORA, IL US",3/18/2019,,,0,0,0,,42,27,27
USC00110338,"AURORA, IL US",3/19/2019,,,0,0,0,,44,27,27
USC00110338,"AURORA, IL US",3/20/2019,,,0.05,0,0,,50,27,39
USC00110338,"AURORA, IL US",3/21/2019,,,0.19,0,0,,45,36,36
USC00110338,"AURORA, IL US",3/22/2019,,,0.02,0,0,,46,35,35
USC00110338,"AURORA, IL US",3/23/2019,,,0,0,0,,50,25,25
USC00110338,"AURORA, IL US",3/24/2019,,,0.01,0,0,,53,25,43
USC00110338,"AURORA, IL US",3/25/2019,,,0.07,0,0,,49,33,34
USC00110338,"AURORA, IL US",3/26/2019,,,0,0,0,,45,26,27
USC00110338,"AURORA, IL US",3/27/2019,,,0,0,0,,51,27,31
USC00110338,"AURORA, IL US",3/28/2019,,,0.1,0,0,,58,31,46
USC00110338,"AURORA, IL US",3/29/2019,,,0.07,0,0,,65,40,40
USC00110338,"AURORA, IL US",3/30/2019,,,0.55,0,0,,59,37,38
USC00110338,"AURORA, IL US",3/31/2019,,,0,0,0,,45,22,22
USC00110338,"AURORA, IL US",4/1/2019,,,0,,,,39,22,27
USC00110338,"AURORA, IL US",4/2/2019,,,0,0,0,,49,27,36
USC00110338,"AURORA, IL US",4/3/2019,,,0,0,0,,53,34,34
USC00110338,"AURORA, IL US",4/4/2019,,,0.2,,,,58,34,44
USC00110338,"AURORA, IL US",4/5/2019,,,0.18,0,0,,46,41,41
USC00110338,"AURORA, IL US",4/6/2019,,,0.01,0,0,,53,39,39
USC00110338,"AURORA, IL US",4/7/2019,,,0,0,0,,68,39,55
USC00110338,"AURORA, IL US",4/8/2019,,,0.22,,,,68,48,49
USC00110338,"AURORA, IL US",4/9/2019,,,0,0,0,,74,45,45
USC00110338,"AURORA, IL US",4/10/2019,,,0,0,0,,66,34,34
USC00110338,"AURORA, IL US",4/11/2019,,,0.1,0,0,,40,34,38
USC00110338,"AURORA, IL US",4/12/2019,,,0.4,0,0,,59,38,42
USC00110338,"AURORA, IL US",4/13/2019,,,0,,,,50,33,33
USC00110338,"AURORA, IL US",4/14/2019,,,0.05,0,0,,53,33,35
USC00110338,"AURORA, IL US",4/15/2019,,,0.3,4,4,,36,26,28
USC00110338,"AURORA, IL US",4/16/2019,,,0.05,0,0,,51,27,48
USC00110338,"AURORA, IL US",4/17/2019,,,0,,,,75,47,49
USC00110338,"AURORA, IL US",4/18/2019,,,0.07,,,,76,49,52
USC00110338,"AURORA, IL US",4/19/2019,,,0.1,,,,53,42,43
USC00110338,"AURORA, IL US",4/20/2019,,,0,0,0,,55,40,40
USC00110338,"AURORA, IL US",4/21/2019,,,0,0,0,,66,40,46
USC00110338,"AURORA, IL US",4/22/2019,,,0,0,0,,77,45,56
USC00110338,"AURORA, IL US",4/23/2019,,,0.25,,,,78,49,49
USC00110338,"AURORA, IL US",4/24/2019,,,0,,,,63,42,43
USC00110338,"AURORA, IL US",4/25/2019,,,0,,,,62,43,44
USC00110338,"AURORA, IL US",4/26/2019,,,0.15,,,,69,43,49
USC00110338,"AURORA, IL US",4/27/2019,,,0,0,0,,63,42,43
USC00110338,"AURORA, IL US",4/28/2019,,,1.15,1,1,,44,30,30
USC00110338,"AURORA, IL US",4/29/2019,,,0.87,0,0,,53,30,44
USC00110338,"AURORA, IL US",4/30/2019,,,0.77,0,0,,51,42,42
USC00110338,"AURORA, IL US",5/1/2019,,,2.45,0,0,,52,40,49
USC00110338,"AURORA, IL US",5/2/2019,,,0.02,,,,59,43,44
USC00110338,"AURORA, IL US",5/3/2019,,,0.52,,,,48,40,42
USC00110338,"AURORA, IL US",5/4/2019,,,0,,,,58,39,41
USC00110338,"AURORA, IL US",5/5/2019,,,0,,,,66,41,44
USC00110338,"AURORA, IL US",5/6/2019,,,0,0,0,,73,43,57
USC00110338,"AURORA, IL US",5/7/2019,,,0.75,,,,68,45,46
USC00110338,"AURORA, IL US",5/8/2019,,,0.1,,,,54,44,47
USC00110338,"AURORA, IL US",5/9/2019,,,1.15,,,,73,47,58
USC00110338,"AURORA, IL US",5/10/2019,,,0,,,,62,43,44
USC00110338,"AURORA, IL US",5/11/2019,,,0,,,,59,40,44
USC00110338,"AURORA, IL US",5/12/2019,,,0.1,0,0,,50,37,40
USC00110338,"AURORA, IL US",5/13/2019,,,0.01,0,0,,51,39,40
USC00110338,"AURORA, IL US",5/14/2019,,,0,0,0,,64,39,41
USC00110338,"AURORA, IL US",5/15/2019,,,0,,,,69,39,51
USC00110338,"AURORA, IL US",5/16/2019,,,0,0,0,,73,51,57
USC00110338,"AURORA, IL US",5/17/2019,,,0.7,0,0,,74,55,56
USC00110338,"AURORA, IL US",5/18/2019,,,0.04,0,0,,56,45,47
USC00110338,"AURORA, IL US",5/19/2019,,,1.1,0,0,,79,42,64
USC00110338,"AURORA, IL US",5/20/2019,,,0,0,0,,73,45,45
USC00110338,"AURORA, IL US",5/21/2019,,,0.05,,,,56,45,45
USC00110338,"AURORA, IL US",5/22/2019,,,0.77,,,,54,45,54
USC00110338,"AURORA, IL US",5/23/2019,,,0.4,0,0,,78,54,59
USC00110338,"AURORA, IL US",5/24/2019,,,0.13,,,,72,54,54
USC00110338,"AURORA, IL US",5/25/2019,,,0,0,0,,74,54,68
USC00110338,"AURORA, IL US",5/26/2019,,,0.07,,,,81,65,65
USC00110338,"AURORA, IL US",5/27/2019,,,0.03,,,,76,53,57
USC00110338,"AURORA, IL US",5/28/2019,,,2.02,0,0,,73,57,65
USC00110338,"AURORA, IL US",5/29/2019,,,1.15,,,,67,53,56
USC00110338,"AURORA, IL US",5/30/2019,,,0.4,0,0,,75,56,60
USC00110338,"AURORA, IL US",5/31/2019,,,0,,,,78,59,61
USC00110338,"AURORA, IL US",6/1/2019,,,0,,,,81,61,65
USC00110338,"AURORA, IL US",6/2/2019,,,0,,,,84,54,55
USC00110338,"AURORA, IL US",6/3/2019,,,0,0,0,,73,49,53
USC00110338,"AURORA, IL US",6/4/2019,,,0.04,,,,71,53,63
USC00110338,"AURORA, IL US",6/5/2019,,,0.6,0,0,,82,59,64
USC00110338,"AURORA, IL US",6/6/2019,,,0,,,,83,59,61
USC00110338,"AURORA, IL US",6/7/2019,,,0,,,,81,56,59
USC00110338,"AURORA, IL US",6/8/2019,,,0,,,,82,59,63
USC00110338,"AURORA, IL US",6/9/2019,,,0,,,,79,63,66
USC00110338,"AURORA, IL US",6/10/2019,,,0,,,,77,60,60
USC00110338,"AURORA, IL US",6/11/2019,,,0,,,,74,53,57
USC00110338,"AURORA, IL US",6/12/2019,,,0,,,,79,57,66
USC00110338,"AURORA, IL US",6/13/2019,,,0.23,,,,70,53,53
USC00110338,"AURORA, IL US",6/14/2019,,,0.02,,,,68,48,53
USC00110338,"AURORA, IL US",6/15/2019,,,0.03,,,,79,53,64
USC00110338,"AURORA, IL US",6/16/2019,,,0.66,,,,69,57,58
USC00110338,"AURORA, IL US",6/17/2019,,,0,0,0,,66,56,57
USC00110338,"AURORA, IL US",6/18/2019,,,0,0,0,,72,55,55
USC00110338,"AURORA, IL US",6/19/2019,,,0,,,,80,55,64
USC00110338,"AURORA, IL US",6/20/2019,,,0.9,,,,76,56,58
USC00110338,"AURORA, IL US",6/21/2019,,,0,,,,72,53,56
USC00110338,"AURORA, IL US",6/22/2019,,,0,0,0,,74,56,62
USC00110338,"AURORA, IL US",6/23/2019,,,0.06,,,,80,62,66
USC00110338,"AURORA, IL US",6/24/2019,,,0,,,,81,65,69
USC00110338,"AURORA, IL US",6/25/2019,,,0.14,,,,77,61,63
USC00110338,"AURORA, IL US",6/26/2019,,,0,0,0,,85,63,68
USC00110338,"AURORA, IL US",6/27/2019,,,0.89,,,,89,68,70
USC00110338,"AURORA, IL US",6/28/2019,,,0.28,,,,90,70,71
USC00110338,"AURORA, IL US",6/29/2019,,,0,,,,90,69,69
USC00110338,"AURORA, IL US",6/30/2019,,,0,,,,91,69,73
USC00110338,"AURORA, IL US",7/1/2019,,,0.85,0,0,,90,68,69
USC00110338,"AURORA, IL US",7/2/2019,,,0,,,,87,69,75
USC00110338,"AURORA, IL US",7/3/2019,,,1.7,0,0,,90,70,71
USC00110338,"AURORA, IL US",7/4/2019,,,0,,,,91,70,75
USC00110338,"AURORA, IL US",7/5/2019,,,0,0,0,,89,73,75
USC00110338,"AURORA, IL US",7/6/2019,,,0,,,,89,73,74
USC00110338,"AURORA, IL US",7/7/2019,,,0,0,0,,85,67,67
USC00110338,"AURORA, IL US",7/8/2019,,,0,,,,80,62,63
USC00110338,"AURORA, IL US",7/9/2019,,,0,,,,84,63,64
USC00110338,"AURORA, IL US",7/10/2019,,,0,,,,87,63,76
USC00110338,"AURORA, IL US",7/11/2019,,,0,0,0,,93,69,69
USC00110338,"AURORA, IL US",7/12/2019,,,0,,,,84,61,62
USC00110338,"AURORA, IL US",7/13/2019,,,0,,,,87,62,72
USC00110338,"AURORA, IL US",7/14/2019,,,0.6,,,,92,69,69
USC00110338,"AURORA, IL US",7/15/2019,,,0.25,0,0,,91,69,73
USC00110338,"AURORA, IL US",7/16/2019,,,0.03,0,0,,88,70,71
USC00110338,"AURORA, IL US",7/17/2019,,,0.13,0,0,,83,71,74
USC00110338,"AURORA, IL US",7/18/2019,,,0,,,,91,74,75
USC00110338,"AURORA, IL US",7/19/2019,,,1.56,0,0,,87,70,80
USC00110338,"AURORA, IL US",7/20/2019,,,0,,,,92,77,78
USC00110338,"AURORA, IL US",7/21/2019,,,0,0,0,,94,71,72
USC00110338,"AURORA, IL US",7/22/2019,,,0.28,0,0,,79,65,65
USC00110338,"AURORA, IL US",7/23/2019,,,0,,,,77,60,61
USC00110338,"AURORA, IL US",7/24/2019,,,0,,,,79,61,63
USC00110338,"AURORA, IL US",7/25/2019,,,0,0,0,,81,60,62
USC00110338,"AURORA, IL US",7/26/2019,,,0,,,,83,62,68
USC00110338,"AURORA, IL US",7/27/2019,,,0,,,,84,67,69
USC00110338,"AURORA, IL US",7/28/2019,,,0,,,,86,69,72
USC00110338,"AURORA, IL US",7/29/2019,,,0.15,,,,88,71,71
USC00110338,"AURORA, IL US",7/30/2019,,,0.48,0,0,,82,66,66
USC00110338,"AURORA, IL US",7/31/2019,,,0,,,,79,59,60
USC00110338,"AURORA, IL US",8/1/2019,,,0,,,,78,56,57
USC00110338,"AURORA, IL US",8/2/2019,,,0,,,,82,57,61
USC00110338,"AURORA, IL US",8/3/2019,,,0,0,0,,84,61,62
USC00110338,"AURORA, IL US",8/4/2019,,,0,,,,87,62,70
USC00110338,"AURORA, IL US",8/5/2019,,,0,,,,87,68,69
USC00110338,"AURORA, IL US",8/6/2019,,,0.1,,,,89,66,66
USC00110338,"AURORA, IL US",8/7/2019,,,0,,,,83,64,64
USC00110338,"AURORA, IL US",8/8/2019,,,0,,,,85,64,69
USC00110338,"AURORA, IL US",8/9/2019,,,0,,,,85,59,60
USC00110338,"AURORA, IL US",8/10/2019,,,0,,,,82,60,65
USC00110338,"AURORA, IL US",8/11/2019,,,0,,,,84,65,68
USC00110338,"AURORA, IL US",8/12/2019,,,0.3,0,0,,78,64,70
USC00110338,"AURORA, IL US",8/13/2019,,,0.15,,,,80,69,70
USC00110338,"AURORA, IL US",8/14/2019,,,0.02,,,,85,65,66
USC00110338,"AURORA, IL US",8/15/2019,,,0,,,,83,61,62
USC00110338,"AURORA, IL US",8/16/2019,,,0,,,,81,62,64
USC00110338,"AURORA, IL US",8/17/2019,,,0,0,0,,84,64,68
USC00110338,"AURORA, IL US",8/18/2019,,,0.33,,,,76,68,70
USC00110338,"AURORA, IL US",8/19/2019,,,0.72,,,,82,67,68
USC00110338,"AURORA, IL US",8/20/2019,,,0.1,,,,87,68,71
USC00110338,"AURORA, IL US",8/21/2019,,,0.22,0,0,,76,63,64
USC00110338,"AURORA, IL US",8/22/2019,,,0.18,0,0,,81,64,64
USC00110338,"AURORA, IL US",8/23/2019,,,0,,,,78,58,60
USC00110338,"AURORA, IL US",8/24/2019,,,0,,,,76,58,59
USC00110338,"AURORA, IL US",8/25/2019,,,0,,,,76,59,59
USC00110338,"AURORA, IL US",8/26/2019,,,0.44,,,,79,59,64
USC00110338,"AURORA, IL US",8/27/2019,,,0.6,0,0,,76,64,64
USC00110338,"AURORA, IL US",8/28/2019,,,0,,,,79,56,56
USC00110338,"AURORA, IL US",8/29/2019,,,0,,,,75,56,57
USC00110338,"AURORA, IL US",8/30/2019,,,0,,,,83,57,58
USC00110338,"AURORA, IL US",8/31/2019,,,0,0,0,,72,57,59
USC00110338,"AURORA, IL US",9/1/2019,,,0.45,,,,77,59,61
USC00110338,"AURORA, IL US",9/2/2019,,,0.02,,,,72,59,60
USC00110338,"AURORA, IL US",9/3/2019,,,0.2,,,,82,60,66
USC00110338,"AURORA, IL US",9/4/2019,,,0.18,0,0,,81,58,58
USC00110338,"AURORA, IL US",9/5/2019,,,0,,,,72,54,54
USC00110338,"AURORA, IL US",9/6/2019,,,0,,,,74,54,64
USC00110338,"AURORA, IL US",9/7/2019,,,0,,,,73,55,55
USC00110338,"AURORA, IL US",9/8/2019,,,0.01,,,,77,55,64
USC00110338,"AURORA, IL US",9/9/2019,,,0.18,0,0,,67,59,62
USC00110338,"AURORA, IL US",9/10/2019,,,0.07,,,,77,62,70
USC00110338,"AURORA, IL US",9/11/2019,,,0,,,,88,70,72
USC00110338,"AURORA, IL US",9/12/2019,,,0.07,,,,88,68,68
USC00110338,"AURORA, IL US",9/13/2019,,,2.42,0,0,,83,68,70
USC00110338,"AURORA, IL US",9/14/2019,,,0,,,,75,55,55
USC00110338,"AURORA, IL US",9/15/2019,,,1.2,,,,80,55,63
USC00110338,"AURORA, IL US",9/16/2019,,,0.03,,,,78,63,67
USC00110338,"AURORA, IL US",9/17/2019,,,0,,,,80,64,64
USC00110338,"AURORA, IL US",9/18/2019,,,0,,,,81,60,60
USC00110338,"AURORA, IL US",9/19/2019,,,0,,,,81,60,64
USC00110338,"AURORA, IL US",9/20/2019,,,0.05,,,,83,64,68
USC00110338,"AURORA, IL US",9/21/2019,,,0,,,,84,68,71
USC00110338,"AURORA, IL US",9/22/2019,,,0.75,0,0,,77,70,70
USC00110338,"AURORA, IL US",9/23/2019,,,0.94,0,0,,76,58,58
USC00110338,"AURORA, IL US",9/24/2019,,,0,,,,74,55,59
USC00110338,"AURORA, IL US",9/25/2019,,,0.03,,,,79,59,64
USC00110338,"AURORA, IL US",9/26/2019,,,0,,,,79,55,55
USC00110338,"AURORA, IL US",9/27/2019,,,0,0,0,,72,54,62
USC00110338,"AURORA, IL US",9/28/2019,,,1.7,0,0,,68,58,62
USC00110338,"AURORA, IL US",9/29/2019,,,0.57,,,,62,56,61
USC00110338,"AURORA, IL US",9/30/2019,,,0.06,,,,67,61,66
USC00110338,"AURORA, IL US",10/1/2019,,,0,,,,71,66,71
USC00110338,"AURORA, IL US",10/2/2019,,,0.05,,,,87,68,68
USC00110338,"AURORA, IL US",10/3/2019,,,1.5,,,,68,58,61
USC00110338,"AURORA, IL US",10/4/2019,,,0.01,,,,65,45,45
USC00110338,"AURORA, IL US",10/5/2019,,,0,,,,58,45,49
USC00110338,"AURORA, IL US",10/6/2019,,,0.27,,,,64,47,47
USC00110338,"AURORA, IL US",10/7/2019,,,0,,,,67,46,46
USC00110338,"AURORA, IL US",10/8/2019,,,0,,,,70,44,44
USC00110338,"AURORA, IL US",10/9/2019,,,0,,,,71,44,47
USC00110338,"AURORA, IL US",10/10/2019,,,0,,,,71,47,54
USC00110338,"AURORA, IL US",10/11/2019,,,0.3,0,0,,69,54,64
USC00110338,"AURORA, IL US",10/12/2019,,,1.14,,,,64,35,35
USC00110338,"AURORA, IL US",10/13/2019,,,0,0,0,,55,34,38
USC00110338,"AURORA, IL US",10/14/2019,,,0,,,,55,35,35
USC00110338,"AURORA, IL US",10/15/2019,,,0,,,,55,35,39
USC00110338,"AURORA, IL US",10/16/2019,,,0,,,,65,38,45
USC00110338,"AURORA, IL US",10/17/2019,,,0,,,,51,33,35
USC00110338,"AURORA, IL US",10/18/2019,,,0,,,,55,35,38
USC00110338,"AURORA, IL US",10/19/2019,,,0,,,,61,38,44
USC00110338,"AURORA, IL US",10/20/2019,,,0,,,,69,44,49
USC00110338,"AURORA, IL US",10/21/2019,,,0,,,,67,48,58
USC00110338,"AURORA, IL US",10/22/2019,,,0.58,,,,67,47,48
USC00110338,"AURORA, IL US",10/23/2019,,,0.04,,,,51,38,38
USC00110338,"AURORA, IL US",10/24/2019,,,0.02,,,,58,38,42
USC00110338,"AURORA, IL US",10/25/2019,,,0,0,0,,49,40,41
USC00110338,"AURORA, IL US",10/26/2019,,,0,,,,48,34,37
USC00110338,"AURORA, IL US",10/27/2019,,,2.26,0,0,,48,36,48
USC00110338,"AURORA, IL US",10/28/2019,,,0.02,,,,59,38,39
USC00110338,"AURORA, IL US",10/29/2019,,,0.15,,,,48,35,35
USC00110338,"AURORA, IL US",10/30/2019,,,0.3,1,1,,41,32,32
USC00110338,"AURORA, IL US",10/31/2019,,,0.45,1,1,,39,30,30
USC00110338,"AURORA, IL US",11/1/2019,,,0.18,2,3,,31,22,22
USC00110338,"AURORA, IL US",11/2/2019,,,0,0,0,,43,22,36
USC00110338,"AURORA, IL US",11/3/2019,,,0,0,0,,43,29,32
USC00110338,"AURORA, IL US",11/4/2019,,,0,0,0,,53,32,41
USC00110338,"AURORA, IL US",11/5/2019,,,0,0,0,,52,30,30
USC00110338,"AURORA, IL US",11/6/2019,,,0,0,0,,40,28,36
USC00110338,"AURORA, IL US",11/7/2019,,,0.01,0,0,,56,22,22
USC00110338,"AURORA, IL US",11/8/2019,,,0,0,0,,30,15,15
USC00110338,"AURORA, IL US",11/9/2019,,,0,0,0,,32,15,29
USC00110338,"AURORA, IL US",11/10/2019,,,0,0,0,,47,29,31
USC00110338,"AURORA, IL US",11/11/2019,,,0.1,1,1,,41,22,23
USC00110338,"AURORA, IL US",11/12/2019,,,0.04,0.5,2,,23,6,6
USC00110338,"AURORA, IL US",11/13/2019,,,0,0,2,,16,5,14
USC00110338,"AURORA, IL US",11/14/2019,,,0,0,1,,27,14,26
USC00110338,"AURORA, IL US",11/15/2019,,,0,0,1,,29,17,18
USC00110338,"AURORA, IL US",11/16/2019,,,0,0,0,,38,18,24
USC00110338,"AURORA, IL US",11/17/2019,,,0,0,0,,42,24,29
USC00110338,"AURORA, IL US",11/18/2019,,,0.07,0,0,,40,28,34
USC00110338,"AURORA, IL US",11/19/2019,,,0,0,0,,38,31,34
USC00110338,"AURORA, IL US",11/20/2019,,,0.06,0,0,,39,34,37
USC00110338,"AURORA, IL US",11/21/2019,,,0.65,0,0,,48,36,44
USC00110338,"AURORA, IL US",11/22/2019,,,0,0,0,,54,29,29
USC00110338,"AURORA, IL US",11/23/2019,,,0,0,0,,38,22,27
USC00110338,"AURORA, IL US",11/24/2019,,,0,0,0,,40,27,31
USC00110338,"AURORA, IL US",11/25/2019,,,0,0,0,,54,30,34
USC00110338,"AURORA, IL US",11/26/2019,,,0,0,0,,54,30,31
USC00110338,"AURORA, IL US",11/27/2019,,,0.52,0,0,,55,30,45
USC00110338,"AURORA, IL US",11/28/2019,,,0,0,0,,45,30,31
USC00110338,"AURORA, IL US",11/29/2019,,,0.02,0,0,,34,31,33
USC00110338,"AURORA, IL US",11/30/2019,,,0.08,0,0,,38,33,36
USC00110338,"AURORA, IL US",12/1/2019,,,0.23,0,0,,42,35,37
USC00110338,"AURORA, IL US",12/2/2019,,,0.1,0,0,,39,28,28
USC00110338,"AURORA, IL US",12/3/2019,,,0,0,0,,34,28,28
USC00110338,"AURORA, IL US",12/4/2019,,,0,0,0,,40,28,30
USC00110338,"AURORA, IL US",12/5/2019,,,0,0,0,,43,25,26
USC00110338,"AURORA, IL US",12/6/2019,,,0,0,0,,46,25,33
USC00110338,"AURORA, IL US",12/7/2019,,,0,0,0,,40,24,26
USC00110338,"AURORA, IL US",12/8/2019,,,0,0,0,,38,26,33
USC00110338,"AURORA, IL US",12/9/2019,,,0.03,0,0,,46,33,44
USC00110338,"AURORA, IL US",12/10/2019,,,0.02,0,0,,47,13,13
USC00110338,"AURORA, IL US",12/11/2019,,,0,0.1,0,,22,12,14
USC00110338,"AURORA, IL US",12/12/2019,,,0.03,0,0,,24,14,24
USC00110338,"AURORA, IL US",12/13/2019,,,0,0,0,,44,24,33
USC00110338,"AURORA, IL US",12/14/2019,,,0,0,0,,45,26,28
USC00110338,"AURORA, IL US",12/15/2019,,,0,0,0,,32,18,18
USC00110338,"AURORA, IL US",12/16/2019,,,0.04,0.3,0,,25,18,25
USC00110338,"AURORA, IL US",12/17/2019,,,0,0,0,,26,18,26
USC00110338,"AURORA, IL US",12/18/2019,,,0,0,0,,27,11,12
USC00110338,"AURORA, IL US",12/19/2019,,,0,0,0,,19,10,17
USC00110338,"AURORA, IL US",12/20/2019,,,0,0,0,,37,17,23
USC00110338,"AURORA, IL US",12/21/2019,,,0,0,0,,40,22,29
USC00110338,"AURORA, IL US",12/22/2019,,,0,0,0,,46,29,30
USC00110338,"AURORA, IL US",12/23/2019,,,0,0,0,,53,30,33
USC00110338,"AURORA, IL US",12/24/2019,,,0,0,0,,50,32,32
USC00110338,"AURORA, IL US",12/25/2019,,,0,0,0,,55,30,35
USC00110338,"AURORA, IL US",12/26/2019,,,0,0,0,,59,35,48
USC00110338,"AURORA, IL US",12/27/2019,,,0,0,0,,61,34,34
USC00110338,"AURORA, IL US",12/28/2019,,,0,0,0,,36,26,33
USC00110338,"AURORA, IL US",12/29/2019,,,1,0,0,,57,33,55
USC00110338,"AURORA, IL US",12/30/2019,,,0.27,0,0,,56,33,33
